Num_Orden;Fecha;Hora_Cobro;Mesa;Propina;Mesero_Fk;Cliente:Fk
2050;2014-11-20;15:07;8;0.08;7;2
2051;2014-08-18;22:04;3;0.13;7;1
2052;2014-10-01;22:33;14;0.07;1;2
2053;2014-08-22;23:16;5;0.17;3;1
2054;2015-01-20;20:09;6;0.12;6;1
2055;2014-04-02;13:12;13;0.06;7;1
2056;2014-11-21;23:02;17;0.2;5;1
2057;2015-01-05;23:16;4;0.14;6;1
2058;2014-04-23;22:04;13;0.12;4;1
2059;2014-04-12;22:19;3;0.14;1;1
2060;2014-03-22;18:43;12;0.15;9;1
2061;2014-08-28;19:40;17;0.15;6;2
2062;2014-09-28;13:12;12;0.17;7;2
2063;2014-02-19;17:16;1;0.05;1;1
2064;2014-05-17;16:48;13;0.06;9;1
2065;2014-05-27;19:12;10;0.14;9;1
2066;2014-12-14;20:52;15;0.08;6;1
2067;2014-03-03;23:31;11;0.11;3;1
2068;2014-04-19;20:38;2;0.07;7;2
2069;2014-09-22;13:55;1;0.09;1;2
2070;2014-12-11;16:33;9;0.17;6;2
2071;2014-06-27;23:45;10;0.15;1;1
2072;2014-04-16;16:04;11;0.15;1;1
2073;2014-12-04;17:16;5;0.05;8;1
2074;2014-12-02;15:50;13;0.16;1;2
2075;2015-01-01;18:43;8;0.12;4;1
2076;2014-04-16;15:21;6;0.1;7;1
2077;2014-07-02;15:07;7;0.08;7;1
2078;2014-12-21;22:48;12;0.17;4;1
2079;2014-04-17;12:57;10;0.09;3;1
2080;2014-09-11;15:21;12;0.16;1;2
2081;2014-03-03;20:38;7;0.17;1;1
2082;2014-07-25;22:04;15;0.06;8;1
2083;2014-03-30;16:04;17;0.16;6;2
2084;2014-12-13;19:12;16;0.2;5;1
2085;2014-06-06;23:31;1;0.11;8;1
2086;2014-09-16;16:19;14;0.13;4;1
2087;2014-10-24;18:00;17;0.17;2;1
2088;2014-05-27;18:43;9;0.13;7;1
2089;2014-04-19;16:48;8;0.08;7;1
2090;2014-12-01;19:12;4;0.08;3;2
2091;2015-01-26;17:31;3;0.09;2;1
2092;2014-02-02;21:21;15;0.16;2;2
2093;2014-06-16;21:07;17;0.05;9;1
2094;2014-03-26;22:48;14;0.09;8;1
2095;2014-06-19;14:09;8;0.17;1;2
2096;2015-01-31;20:24;6;0.2;5;1
2097;2015-01-03;19:40;13;0.2;5;1
2098;2014-03-19;23:31;16;0.1;9;1
2099;2014-05-15;13:26;1;0.15;7;1
2100;2015-01-19;18:28;8;0.11;9;2
2101;2014-05-26;13:40;5;0.11;7;1
2102;2014-02-09;19:26;14;0.17;7;1
2103;2014-12-27;19:55;4;0.2;5;1
2104;2014-05-12;20:24;16;0.09;7;1
2105;2015-01-11;20:52;2;0.15;7;2
2106;2014-05-07;18:14;1;0.09;4;1
2107;2014-07-02;19:26;3;0.14;7;2
2108;2014-09-22;23:31;12;0.15;4;1
2109;2014-02-18;20:24;8;0.12;9;2
2110;2014-02-10;13:55;4;0.14;4;2
2111;2015-01-21;14:52;10;0.05;9;1
2112;2014-02-02;20:24;3;0.08;4;1
2113;2014-02-22;20:38;2;0.12;3;1
2114;2014-06-26;23:31;6;0.06;6;2
2115;2015-01-21;23:16;12;0.08;6;1
2116;2014-02-22;18:00;13;0.06;1;1
2117;2014-06-12;15:21;13;0.06;9;2
2118;2014-09-01;18:00;17;0.14;6;2
2119;2014-08-21;0:00;16;0.09;7;1
2120;2014-03-05;13:12;6;0.06;6;2
2121;2014-05-20;16:19;4;0.05;3;1
2122;2014-04-02;18:28;11;0.17;3;2
2123;2014-04-27;18:00;16;0.12;2;1
2124;2014-03-23;18:28;13;0.15;8;1
2125;2014-12-25;22:33;5;0.08;1;1
2126;2014-11-16;20:38;10;0.09;1;1
2127;2014-10-07;19:26;7;0.09;7;2
2128;2014-08-03;16:04;16;0.14;2;1
2129;2014-04-01;19:12;16;0.13;7;1
2130;2014-02-03;21:07;16;0.09;2;1
2131;2014-10-15;19:26;2;0.16;1;1
2132;2014-09-18;23:02;12;0.11;9;2
2133;2014-09-25;21:21;14;0.14;6;1
2134;2014-06-24;16:04;9;0.15;6;1
2135;2015-01-03;19:55;7;0.2;5;1
2136;2014-10-23;22:19;17;0.17;2;1
2137;2014-06-12;14:24;1;0.11;8;1
2138;2014-08-17;13:55;4;0.09;9;1
2139;2014-06-14;15:36;4;0.14;1;1
2140;2014-09-25;15:50;5;0.11;3;1
2141;2014-12-15;15:21;16;0.12;2;2
2142;2014-09-15;22:19;3;0.17;1;1
2143;2014-04-25;0:00;14;0.13;6;1
2144;2014-02-07;15:07;15;0.09;9;1
2145;2014-07-24;15:36;7;0.05;8;2
2146;2014-05-19;18:00;1;0.08;6;1
2147;2014-12-19;18:57;2;0.2;5;1
2148;2014-02-02;15:07;5;0.14;6;2
2149;2014-03-20;22:04;13;0.12;2;2
2150;2014-03-16;21:21;10;0.16;2;1
2151;2014-08-17;17:45;3;0.12;1;2
2152;2015-01-02;20:09;1;0.2;5;1
2153;2014-05-29;17:45;12;0.13;9;2
2154;2014-04-09;23:02;10;0.12;9;2
2155;2014-10-18;18:57;4;0.2;5;1
2156;2014-12-11;21:36;5;0.05;1;1
2157;2014-06-18;0:00;9;0.13;7;1
2158;2014-07-18;16:48;5;0.08;2;2
2159;2015-01-11;18:28;9;0.16;7;2
2160;2015-01-31;19:40;5;0.2;5;1
2161;2014-10-25;22:04;5;0.2;5;1
2162;2014-11-05;16:04;12;0.15;2;2
2163;2014-03-28;15:21;15;0.11;1;1
2164;2014-02-15;19:12;15;0.09;4;1
2165;2014-05-19;15:50;9;0.08;2;1
2166;2014-06-14;15:21;15;0.14;4;2
2167;2014-07-16;13:26;3;0.05;9;1
2168;2014-10-13;20:38;16;0.12;8;1
2169;2014-08-05;16:48;2;0.16;4;2
2170;2015-01-27;14:38;5;0.17;2;1
2171;2015-01-08;20:38;8;0.05;8;1
2172;2014-12-25;23:16;15;0.16;7;1
2173;2014-10-20;23:02;9;0.06;4;1
2174;2014-11-24;23:45;17;0.14;8;2
2175;2014-04-03;16:04;4;0.1;2;1
2176;2014-05-27;17:31;8;0.09;4;1
2177;2014-04-04;14:38;3;0.12;6;1
2178;2014-09-06;18:43;5;0.2;5;1
2179;2014-06-13;13:40;5;0.1;2;1
2180;2014-03-07;15:21;8;0.11;3;1
2181;2014-04-12;17:02;6;0.17;8;1
2182;2014-08-31;16:04;7;0.13;4;1
2183;2014-02-08;18:14;4;0.15;8;1
2184;2014-02-20;23:31;1;0.16;9;1
2185;2014-10-13;17:16;16;0.06;1;2
2186;2014-10-13;22:48;15;0.1;1;2
2187;2014-06-25;21:21;14;0.11;6;1
2188;2014-12-01;19:40;11;0.05;2;1
2189;2014-04-25;21:50;1;0.09;4;1
2190;2014-11-08;21:07;1;0.2;5;1
2191;2014-10-01;13:55;10;0.16;9;1
2192;2014-12-29;21:21;12;0.12;6;1
2193;2014-02-22;18:57;4;0.13;2;1
2194;2014-06-05;20:24;9;0.08;1;2
2195;2015-01-20;21:21;15;0.12;7;1
2196;2014-06-19;17:16;2;0.11;4;1
2197;2014-02-13;18:57;7;0.16;2;1
2198;2014-04-12;14:52;8;0.08;1;1
2199;2014-10-04;20:09;7;0.2;5;1
2200;2014-06-22;13:55;10;0.06;8;1
2201;2014-10-08;21:21;3;0.12;2;1
2202;2014-11-19;22:04;13;0.08;3;2
2203;2014-02-14;19:40;13;0.12;6;1
2204;2014-07-16;19:12;10;0.07;2;1
2205;2014-05-28;22:19;5;0.15;8;1
2206;2014-04-19;19:40;15;0.08;9;1
2207;2014-09-29;15:21;3;0.07;1;1
2208;2014-06-27;20:52;6;0.08;8;1
2209;2015-01-02;21:36;3;0.2;5;1
2210;2014-02-12;21:50;9;0.13;2;1
2211;2014-03-14;15:07;7;0.17;8;1
2212;2014-10-16;13:40;10;0.17;6;1
2213;2014-03-23;16:48;4;0.16;3;1
2214;2014-02-20;17:45;13;0.15;4;1
2215;2014-03-06;17:16;4;0.16;6;1
2216;2014-03-14;22:33;2;0.07;9;1
2217;2015-01-14;15:36;6;0.09;6;1
2218;2014-03-14;17:16;10;0.09;7;1
2219;2014-12-11;17:45;11;0.09;6;2
2220;2014-06-17;14:24;12;0.12;7;2
2221;2014-08-06;19:40;3;0.07;3;1
2222;2014-06-27;13:40;5;0.08;2;1
2223;2014-12-12;19:12;9;0.2;5;1
2224;2014-07-06;22:04;8;0.09;7;2
2225;2014-11-02;15:50;6;0.1;9;1
2226;2014-06-04;23:45;3;0.05;3;1
2227;2014-08-17;15:21;2;0.05;8;1
2228;2014-06-14;22:33;11;0.08;3;1
2229;2014-09-28;18:00;10;0.05;2;1
2230;2014-08-07;17:31;16;0.1;2;2
2231;2014-08-20;22:19;14;0.08;4;1
2232;2014-02-03;14:38;16;0.14;6;1
2233;2015-01-01;18:14;3;0.09;6;2
2234;2014-12-31;18:57;9;0.05;9;2
2235;2014-05-13;18:57;12;0.1;6;2
2236;2014-07-21;14:52;17;0.07;2;1
2237;2015-01-25;22:19;17;0.07;8;1
2238;2014-02-16;17:02;17;0.13;2;2
2239;2014-04-20;19:55;4;0.09;3;1
2240;2014-06-01;23:16;4;0.15;1;2
2241;2015-01-14;16:33;1;0.16;2;1
2242;2014-06-27;18:28;5;0.11;4;1
2243;2014-10-09;17:16;4;0.05;7;2
2244;2014-06-07;20:24;5;0.15;8;2
2245;2014-08-12;22:48;12;0.09;6;2
2246;2014-04-18;17:31;1;0.12;2;1
2247;2014-12-19;21:50;9;0.2;5;1
2248;2014-05-10;20:52;10;0.08;9;2
2249;2014-08-22;13:12;10;0.15;2;2
2250;2014-05-23;13:26;2;0.13;3;2
2251;2014-11-03;18:43;2;0.17;8;2
2252;2014-04-29;21:50;1;0.09;9;1
2253;2014-10-30;19:12;1;0.11;7;1
2254;2015-01-06;15:21;6;0.12;7;1
2255;2014-06-24;23:45;8;0.12;3;1
2256;2014-10-19;21:50;4;0.1;9;1
2257;2014-02-02;16:48;9;0.06;1;2
2258;2014-10-27;14:52;11;0.1;8;1
2259;2014-03-02;20:09;9;0.15;2;1
2260;2014-08-28;18:43;11;0.13;6;2
2261;2014-12-22;21:07;13;0.1;6;1
2262;2014-03-31;19:12;16;0.05;7;1
2263;2014-12-11;19:26;6;0.09;8;1
2264;2014-09-23;18:43;1;0.17;8;1
2265;2014-07-19;17:31;2;0.14;8;1
2266;2014-10-23;16:33;6;0.11;3;1
2267;2014-08-23;15:36;17;0.05;4;1
2268;2014-05-09;17:45;1;0.08;7;2
2269;2014-06-30;19:40;3;0.15;6;1
2270;2014-06-15;13:55;6;0.05;6;1
2271;2014-02-18;23:31;16;0.13;8;2
2272;2014-06-17;20:52;16;0.08;6;2
2273;2014-03-01;19:12;8;0.15;3;2
2274;2014-11-17;23:31;10;0.1;9;1
2275;2014-12-08;22:04;2;0.17;9;1
2276;2014-08-19;12:57;14;0.12;7;1
2277;2014-11-18;23:16;5;0.16;2;1
2278;2014-09-29;19:55;12;0.07;2;1
2279;2014-09-17;23:02;3;0.17;8;1
2280;2014-10-02;22:48;3;0.1;6;1
2281;2014-04-27;13:12;9;0.17;3;1
2282;2014-07-31;16:19;7;0.06;3;1
2283;2014-04-06;12:57;2;0.16;7;1
2284;2014-11-16;13:12;13;0.11;7;1
2285;2014-10-10;20:38;13;0.2;5;1
2286;2014-07-05;21:36;16;0.16;1;1
2287;2014-09-21;21:36;2;0.15;4;1
2288;2014-11-30;21:07;15;0.07;1;1
2289;2014-11-13;22:33;4;0.17;9;1
2290;2014-10-01;13:12;4;0.1;8;1
2291;2014-08-26;13:55;5;0.1;7;1
2292;2014-07-09;20:52;9;0.11;3;1
2293;2014-09-06;23:45;1;0.2;5;1
2294;2014-07-27;14:38;13;0.16;8;1
2295;2014-09-12;20:52;4;0.2;5;1
2296;2014-04-18;19:26;17;0.05;7;1
2297;2014-12-22;22:19;13;0.14;8;2
2298;2014-07-28;18:43;7;0.13;2;1
2299;2014-05-13;19:26;8;0.14;9;1
2300;2014-09-07;19:12;3;0.17;1;1
2301;2014-10-08;16:48;14;0.05;2;1
2302;2014-11-28;20:24;9;0.2;5;1
2303;2014-03-08;21:36;15;0.14;3;1
2304;2014-06-09;18:28;17;0.12;3;1
2305;2014-10-03;18:57;9;0.2;5;1
2306;2014-06-24;20:38;7;0.16;4;1
2307;2014-07-17;20:09;14;0.11;3;1
2308;2014-09-05;23:31;13;0.2;5;1
2309;2014-06-10;15:50;5;0.1;7;1
2310;2014-04-21;21:21;6;0.11;6;1
2311;2014-02-21;21:07;1;0.12;3;1
2312;2014-07-05;15:21;15;0.05;6;2
2313;2014-05-23;18:57;14;0.11;1;1
2314;2014-11-09;23:45;7;0.17;2;1
2315;2014-10-02;23:31;5;0.05;8;1
2316;2014-07-06;23:16;4;0.14;2;1
2317;2014-12-01;17:31;6;0.13;7;1
2318;2014-10-10;19:12;16;0.2;5;1
2319;2014-11-29;18:14;14;0.2;5;1
2320;2014-11-16;12:57;17;0.13;3;2
2321;2014-05-24;20:09;12;0.14;7;1
2322;2014-11-18;23:02;1;0.14;6;1
2323;2014-09-29;18:57;4;0.05;8;1
2324;2014-02-01;23:45;4;0.13;9;1
2325;2014-03-04;17:31;9;0.12;3;1
2326;2014-11-23;12:57;5;0.15;2;1
2327;2014-11-22;19:26;1;0.2;5;1
2328;2014-04-18;23:45;4;0.1;8;2
2329;2014-08-13;18:43;5;0.05;3;2
2330;2014-11-20;15:07;13;0.17;2;1
2331;2014-12-19;21:21;5;0.2;5;1
2332;2015-01-19;17:45;12;0.15;8;1
2333;2014-09-06;21:21;11;0.2;5;1
2334;2014-03-30;20:09;17;0.16;4;1
2335;2014-07-30;13:40;8;0.09;6;2
2336;2014-09-09;23:45;14;0.09;1;1
2337;2014-11-13;17:02;1;0.05;6;1
2338;2015-01-06;21:07;5;0.12;6;1
2339;2014-05-24;17:45;7;0.16;3;1
2340;2014-03-20;18:43;14;0.17;3;1
2341;2014-05-14;23:45;16;0.06;9;1
2342;2014-12-15;17:02;13;0.15;8;1
2343;2014-05-04;14:38;9;0.08;9;1
2344;2014-12-06;22:19;6;0.2;5;1
2345;2014-06-13;23:02;14;0.05;1;2
2346;2014-02-02;18:00;13;0.09;4;1
2347;2014-11-04;23:31;9;0.11;4;2
2348;2014-11-11;14:38;12;0.16;1;1
2349;2014-12-14;22:04;1;0.09;3;1
2350;2014-07-24;13:55;9;0.11;4;1
2351;2014-05-09;13:26;17;0.14;9;1
2352;2014-11-23;16:33;6;0.16;4;1
2353;2014-06-17;18:43;2;0.09;1;1
2354;2014-11-29;23:31;8;0.2;5;1
2355;2014-12-04;14:24;1;0.07;7;1
2356;2014-06-24;23:31;16;0.11;3;1
2357;2014-11-14;22:33;11;0.2;5;1
2358;2014-06-26;17:16;4;0.06;7;1
2359;2014-05-28;23:02;1;0.16;1;1
2360;2014-06-16;18:43;10;0.15;9;1
2361;2014-08-08;20:09;5;0.13;4;1
2362;2014-08-09;20:24;3;0.12;6;2
2363;2014-10-14;14:52;2;0.14;6;2
2364;2014-05-16;13:40;3;0.1;9;2
2365;2014-11-22;18:14;14;0.2;5;1
2366;2014-07-10;18:57;14;0.14;7;1
2367;2014-05-21;14:52;10;0.07;4;1
2368;2014-09-30;22:33;4;0.17;2;1
2369;2014-03-31;18:57;2;0.06;1;1
2370;2014-11-07;21:36;15;0.2;5;1
2371;2014-05-09;18:14;17;0.05;4;1
2372;2014-09-27;18:57;14;0.2;5;1
2373;2014-07-22;23:16;1;0.09;3;2
2374;2014-12-19;22:33;7;0.2;5;1
2375;2015-01-18;21:36;11;0.17;1;1
2376;2014-04-04;19:55;1;0.16;8;1
2377;2014-06-05;22:33;11;0.06;3;1
2378;2014-04-25;17:16;11;0.14;4;1
2379;2014-05-14;12:57;10;0.07;9;1
2380;2014-04-14;14:24;9;0.15;1;1
2381;2014-04-14;17:16;8;0.17;4;2
2382;2014-12-23;15:07;9;0.07;9;2
2383;2014-07-02;20:24;2;0.06;8;1
2384;2014-04-25;21:50;13;0.17;8;1
2385;2014-09-17;0:00;7;0.05;1;1
2386;2014-10-16;21:50;8;0.15;3;2
2387;2014-12-24;19:26;14;0.07;2;1
2388;2014-05-13;18:00;11;0.15;2;2
2389;2014-06-29;18:43;11;0.07;3;1
2390;2014-09-10;21:21;15;0.08;3;1
2391;2014-10-19;23:16;4;0.05;3;2
2392;2014-09-12;20:52;13;0.2;5;1
2393;2014-06-17;15:21;14;0.07;8;2
2394;2015-01-12;16:19;2;0.07;4;1
2395;2014-10-31;21:21;13;0.2;5;1
2396;2014-05-29;15:36;14;0.13;6;2
2397;2014-11-19;14:52;3;0.15;7;1
2398;2014-06-23;12:57;5;0.13;6;2
2399;2015-01-01;15:50;11;0.05;8;1
2400;2014-11-14;22:48;12;0.2;5;1
2401;2014-12-19;22:19;8;0.2;5;1
2402;2014-07-27;23:02;11;0.16;3;1
2403;2014-04-19;22:19;14;0.13;2;1
2404;2014-10-19;20:09;3;0.15;7;1
2405;2014-08-04;22:19;8;0.14;7;1
2406;2015-01-18;15:50;10;0.06;2;2
2407;2014-08-11;14:38;6;0.1;8;1
2408;2014-05-30;21:07;15;0.05;1;1
2409;2014-12-08;18:00;15;0.08;3;1
2410;2014-04-13;22:04;6;0.09;3;1
2411;2014-12-18;16:33;9;0.07;9;1
2412;2014-07-25;20:24;7;0.08;9;1
2413;2014-11-21;22:33;7;0.2;5;1
2414;2014-07-20;20:38;4;0.13;4;1
2415;2014-02-05;16:48;2;0.15;9;1
2416;2014-03-26;20:09;15;0.08;3;1
2417;2014-03-03;14:24;6;0.05;9;2
2418;2014-10-23;16:04;9;0.05;4;1
2419;2014-06-23;14:52;11;0.16;6;1
2420;2014-07-16;18:00;14;0.06;3;2
2421;2014-09-25;23:02;11;0.07;8;2
2422;2014-12-10;18:14;15;0.07;6;1
2423;2014-02-15;13:26;12;0.05;4;2
2424;2014-08-15;12:57;8;0.06;3;1
2425;2014-10-25;23:02;14;0.2;5;1
2426;2014-04-09;13:55;9;0.15;3;1
2427;2014-10-17;23:02;7;0.2;5;1
2428;2014-11-07;20:38;4;0.2;5;1
2429;2014-11-05;12:57;7;0.14;1;2
2430;2014-10-09;19:55;16;0.13;4;2
2431;2014-09-20;19:26;4;0.2;5;1
2432;2014-05-15;16:04;7;0.12;1;1
2433;2014-05-26;20:24;9;0.17;9;1
2434;2014-02-03;16:33;11;0.08;9;1
2435;2014-12-28;14:38;16;0.05;4;1
2436;2014-11-27;13:55;17;0.15;8;1
2437;2014-09-05;22:48;6;0.2;5;1
2438;2014-12-14;23:16;10;0.14;2;1
2439;2014-09-25;14:52;10;0.13;4;1
2440;2014-09-04;16:04;2;0.08;7;1
2441;2015-01-18;18:00;9;0.17;3;1
2442;2014-06-14;17:45;6;0.06;7;1
2443;2014-04-07;17:02;8;0.17;6;1
2444;2014-07-23;21:21;15;0.15;2;1
2445;2014-11-13;14:38;3;0.12;7;2
2446;2014-11-27;14:38;17;0.06;9;2
2447;2014-12-20;23:02;11;0.2;5;1
2448;2015-01-30;19:40;17;0.2;5;1
2449;2014-12-18;23:02;4;0.16;1;2
2450;2014-06-21;21:50;10;0.12;8;1
2451;2014-09-05;19:26;8;0.2;5;1
2452;2015-01-22;22:33;15;0.14;2;1
2453;2014-10-31;18:00;6;0.14;8;2
2454;2014-07-12;18:00;4;0.06;2;1
2455;2014-09-08;23:31;17;0.11;3;1
2456;2014-03-06;21:50;4;0.14;4;2
2457;2014-02-19;21:50;14;0.14;4;2
2458;2014-06-30;15:50;1;0.07;6;2
2459;2014-05-31;16:48;5;0.08;8;2
2460;2014-05-09;14:09;9;0.08;1;1
2461;2014-07-22;23:45;15;0.07;3;1
2462;2014-04-06;16:19;3;0.14;9;1
2463;2014-04-04;20:38;2;0.1;6;1
2464;2014-02-28;17:02;16;0.05;4;1
2465;2014-08-20;13:12;17;0.15;6;1
2466;2014-10-16;18:28;7;0.1;4;1
2467;2014-03-02;19:12;3;0.09;6;1
2468;2014-12-26;18:43;5;0.2;5;1
2469;2014-11-09;16:33;6;0.12;2;1
2470;2014-08-19;14:38;14;0.1;1;1
2471;2014-03-17;16:48;1;0.07;8;1
2472;2014-04-20;14:38;8;0.11;3;1
2473;2014-02-16;22:19;10;0.08;4;1
2474;2015-01-03;18:14;10;0.2;5;1
2475;2014-03-07;23:45;4;0.07;7;2
2476;2014-05-04;23:31;3;0.05;6;1
2477;2014-03-14;20:52;15;0.1;2;2
2478;2014-09-23;17:31;17;0.09;1;1
2479;2014-04-30;14:24;6;0.06;2;1
2480;2014-06-22;18:14;9;0.12;8;2
2481;2014-10-12;21:36;14;0.14;4;2
2482;2014-07-26;16:48;11;0.15;3;1
2483;2015-01-01;13:12;4;0.15;8;1
2484;2014-03-12;20:24;9;0.06;1;1
2485;2014-07-11;14:24;3;0.17;3;1
2486;2014-12-26;21:36;5;0.2;5;1
2487;2015-01-16;23:02;11;0.2;5;1
2488;2014-09-11;14:38;15;0.12;9;1
2489;2014-02-05;20:52;4;0.09;2;1
2490;2014-02-15;21:21;9;0.07;1;1
2491;2014-10-07;21:50;11;0.13;3;2
2492;2014-04-08;15:21;5;0.1;9;1
2493;2014-02-09;17:45;6;0.06;8;1
2494;2014-02-23;21:36;9;0.16;2;1
2495;2014-09-30;18:00;12;0.13;6;1
2496;2014-03-07;19:26;12;0.11;2;1
2497;2014-02-22;21:50;6;0.09;9;1
2498;2014-07-02;21:50;4;0.09;6;1
2499;2014-11-20;17:31;14;0.17;4;2
2500;2014-07-17;16:33;6;0.1;3;1
211;2014-07-11;23:31;16;0.07;6;1
211;2014-07-11;23:31;16;0.07;6;1
211;2014-07-11;23:31;16;0.07;6;1
211;2014-07-11;23:31;16;0.07;6;1
211;2014-07-11;23:31;16;0.07;6;1
211;2014-07-11;23:31;16;0.07;6;1
212;2015-01-31;20:09;16;0.2;5;1
212;2015-01-31;20:09;16;0.2;5;1
212;2015-01-31;20:09;16;0.2;5;1
212;2015-01-31;20:09;16;0.2;5;1
212;2015-01-31;20:09;16;0.2;5;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
213;2014-11-09;22:48;2;0.06;1;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
214;2014-09-28;20:52;2;0.16;9;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
215;2015-01-09;19:12;10;0.2;5;1
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
216;2014-06-26;21:21;17;0.08;9;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
217;2014-09-10;21:07;2;0.16;8;2
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
218;2014-02-18;19:55;14;0.05;6;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
219;2014-02-18;19:55;13;0.09;3;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
220;2015-01-27;14:24;11;0.07;9;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
221;2014-12-05;21:07;4;0.2;5;1
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
222;2014-05-22;16:19;1;0.16;3;2
